2018-01-02,268.7699890136719,SPY
2018-01-03,270.4700012207031,SPY
2018-01-04,271.6099853515625,SPY
2018-01-05,273.4200134277344,SPY
2018-01-06,273.4200134277344,SPY
2018-01-07,273.4200134277344,SPY
2018-01-08,273.9200134277344,SPY
2018-01-09,274.5400085449219,SPY
2018-01-10,274.1199951171875,SPY
2018-01-11,276.1199951171875,SPY
2018-01-12,277.9200134277344,SPY
2018-01-13,277.9200134277344,SPY
2018-01-14,277.9200134277344,SPY
2018-01-15,277.9200134277344,SPY
2018-01-16,276.9700012207031,SPY
2018-01-17,279.6099853515625,SPY
2018-01-18,279.1400146484375,SPY
2018-01-19,280.4100036621094,SPY
2018-01-20,280.4100036621094,SPY
2018-01-21,280.4100036621094,SPY
2018-01-22,282.69000244140625,SPY
2018-01-23,283.2900085449219,SPY
2018-01-24,283.17999267578125,SPY
2018-01-25,283.29998779296875,SPY
2018-01-26,286.5799865722656,SPY
2018-01-27,286.5799865722656,SPY
2018-01-28,286.5799865722656,SPY
2018-01-29,284.67999267578125,SPY
2018-01-30,281.760009765625,SPY
2018-01-31,281.8999938964844,SPY
2018-02-01,281.5799865722656,SPY
2018-02-02,275.45001220703125,SPY
2018-02-03,275.45001220703125,SPY
2018-02-04,275.45001220703125,SPY
2018-02-05,263.92999267578125,SPY
2018-02-06,269.1300048828125,SPY
2018-02-07,267.6700134277344,SPY
2018-02-08,257.6300048828125,SPY
2018-02-09,261.5,SPY
2018-02-10,261.5,SPY
2018-02-11,261.5,SPY
2018-02-12,265.3399963378906,SPY
2018-02-13,266.0,SPY
2018-02-14,269.5899963378906,SPY
2018-02-15,273.0299987792969,SPY
2018-02-16,273.1099853515625,SPY
2018-02-17,273.1099853515625,SPY
2018-02-18,273.1099853515625,SPY
2018-02-19,273.1099853515625,SPY
2018-02-20,271.3999938964844,SPY
2018-02-21,270.04998779296875,SPY
2018-02-22,270.3999938964844,SPY
2018-02-23,274.7099914550781,SPY
2018-02-24,274.7099914550781,SPY
2018-02-25,274.7099914550781,SPY
2018-02-26,277.8999938964844,SPY
2018-02-27,274.42999267578125,SPY
2018-02-28,271.6499938964844,SPY
2018-03-01,267.70001220703125,SPY
2018-03-02,269.0799865722656,SPY
2018-03-03,269.0799865722656,SPY
2018-03-04,269.0799865722656,SPY
2018-03-05,272.19000244140625,SPY
2018-03-06,272.8800048828125,SPY
2018-03-07,272.7799987792969,SPY
2018-03-08,274.1000061035156,SPY
2018-03-09,278.8699951171875,SPY
2018-03-10,278.8699951171875,SPY
2018-03-11,278.8699951171875,SPY
2018-03-12,278.5199890136719,SPY
2018-03-13,276.7200012207031,SPY
2018-03-14,275.29998779296875,SPY
2018-03-15,275.0,SPY
2018-03-16,274.20001220703125,SPY
2018-03-17,274.20001220703125,SPY
2018-03-18,274.20001220703125,SPY
2018-03-19,270.489990234375,SPY
2018-03-20,270.95001220703125,SPY
2018-03-21,270.42999267578125,SPY
2018-03-22,263.6700134277344,SPY
2018-03-23,258.04998779296875,SPY
2018-03-24,258.04998779296875,SPY
2018-03-25,258.04998779296875,SPY
2018-03-26,265.1099853515625,SPY
2018-03-27,260.6000061035156,SPY
2018-03-28,259.8299865722656,SPY
2018-03-29,263.1499938964844,SPY
2018-03-30,263.1499938964844,SPY
2018-03-31,263.1499938964844,SPY
2018-04-01,263.1499938964844,SPY
2018-04-02,257.4700012207031,SPY
2018-04-03,260.7699890136719,SPY
2018-04-04,263.55999755859375,SPY
2018-04-05,265.6400146484375,SPY
2018-04-06,259.7200012207031,SPY
2018-04-07,259.7200012207031,SPY
2018-04-08,259.7200012207031,SPY
2018-04-09,261.0,SPY
2018-04-10,265.1499938964844,SPY
2018-04-11,263.760009765625,SPY
2018-04-12,265.92999267578125,SPY
2018-04-13,265.1499938964844,SPY
2018-04-14,265.1499938964844,SPY
2018-04-15,265.1499938964844,SPY
2018-04-16,267.3299865722656,SPY
2018-04-17,270.19000244140625,SPY
2018-04-18,270.3900146484375,SPY
2018-04-19,268.8900146484375,SPY
2018-04-20,266.6099853515625,SPY
2018-04-21,266.6099853515625,SPY
2018-04-22,266.6099853515625,SPY
2018-04-23,266.57000732421875,SPY
2018-04-24,262.9800109863281,SPY
2018-04-25,263.6300048828125,SPY
2018-04-26,266.30999755859375,SPY
2018-04-27,266.55999755859375,SPY
2018-04-28,266.55999755859375,SPY
2018-04-29,266.55999755859375,SPY
2018-04-30,264.510009765625,SPY
2018-05-01,264.9800109863281,SPY
2018-05-02,263.20001220703125,SPY
2018-05-03,262.6199951171875,SPY
2018-05-04,266.0199890136719,SPY
2018-05-05,266.0199890136719,SPY
2018-05-06,266.0199890136719,SPY
2018-05-07,266.9200134277344,SPY
2018-05-08,266.9200134277344,SPY
2018-05-09,269.5,SPY
2018-05-10,272.0199890136719,SPY
2018-05-11,272.8500061035156,SPY
2018-05-12,272.8500061035156,SPY
2018-05-13,272.8500061035156,SPY
2018-05-14,272.9800109863281,SPY
2018-05-15,271.1000061035156,SPY
2018-05-16,272.239990234375,SPY
2018-05-17,272.010009765625,SPY
2018-05-18,271.3299865722656,SPY
2018-05-19,271.3299865722656,SPY
2018-05-20,271.3299865722656,SPY
2018-05-21,273.3699951171875,SPY
2018-05-22,272.6099853515625,SPY
2018-05-23,273.3599853515625,SPY
2018-05-24,272.79998779296875,SPY
2018-05-25,272.1499938964844,SPY
2018-05-26,272.1499938964844,SPY
2018-05-27,272.1499938964844,SPY
2018-05-28,272.1499938964844,SPY
2018-05-29,269.0199890136719,SPY
2018-05-30,272.6099853515625,SPY
2018-05-31,270.94000244140625,SPY
2018-06-01,273.6000061035156,SPY
2018-06-02,273.6000061035156,SPY
2018-06-03,273.6000061035156,SPY
2018-06-04,274.8999938964844,SPY
2018-06-05,275.1000061035156,SPY
2018-06-06,277.3999938964844,SPY
2018-06-07,277.3699951171875,SPY
2018-06-08,278.19000244140625,SPY
2018-06-09,278.19000244140625,SPY
2018-06-10,278.19000244140625,SPY
2018-06-11,278.55999755859375,SPY
2018-06-12,278.9200134277344,SPY
2018-06-13,278.0299987792969,SPY
2018-06-14,278.7300109863281,SPY
2018-06-15,277.1300048828125,SPY
2018-06-16,277.1300048828125,SPY
2018-06-17,277.1300048828125,SPY
2018-06-18,276.55999755859375,SPY
2018-06-19,275.5,SPY
2018-06-20,275.9700012207031,SPY
2018-06-21,274.239990234375,SPY
2018-06-22,274.739990234375,SPY
2018-06-23,274.739990234375,SPY
2018-06-24,274.739990234375,SPY
2018-06-25,271.0,SPY
2018-06-26,271.6000061035156,SPY
2018-06-27,269.3500061035156,SPY
2018-06-28,270.8900146484375,SPY
2018-06-29,271.2799987792969,SPY
2018-06-30,271.2799987792969,SPY
2018-07-01,271.2799987792969,SPY
2018-07-02,271.8599853515625,SPY
2018-07-03,270.8999938964844,SPY
2018-07-04,270.8999938964844,SPY
2018-07-05,273.1099853515625,SPY
2018-07-06,275.4200134277344,SPY
2018-07-07,275.4200134277344,SPY
2018-07-08,275.4200134277344,SPY
2018-07-09,277.8999938964844,SPY
2018-07-10,278.8999938964844,SPY
2018-07-11,276.8599853515625,SPY
2018-07-12,279.3699951171875,SPY
2018-07-13,279.5899963378906,SPY
2018-07-14,279.5899963378906,SPY
2018-07-15,279.5899963378906,SPY
2018-07-16,279.3399963378906,SPY
2018-07-17,280.4700012207031,SPY
2018-07-18,281.05999755859375,SPY
2018-07-19,280.0,SPY
2018-07-20,279.67999267578125,SPY
2018-07-21,279.67999267578125,SPY
2018-07-22,279.67999267578125,SPY
2018-07-23,280.20001220703125,SPY
2018-07-24,281.6099853515625,SPY
2018-07-25,284.010009765625,SPY
2018-07-26,283.3399963378906,SPY
2018-07-27,281.4200134277344,SPY
2018-07-28,281.4200134277344,SPY
2018-07-29,281.4200134277344,SPY
2018-07-30,279.95001220703125,SPY
2018-07-31,281.3299865722656,SPY
2018-08-01,280.8599853515625,SPY
2018-08-02,282.3900146484375,SPY
2018-08-03,283.6000061035156,SPY
2018-08-04,283.6000061035156,SPY
2018-08-05,283.6000061035156,SPY
2018-08-06,284.6400146484375,SPY
2018-08-07,285.5799865722656,SPY
2018-08-08,285.4599914550781,SPY
2018-08-09,285.07000732421875,SPY
2018-08-10,283.1600036621094,SPY
2018-08-11,283.1600036621094,SPY
2018-08-12,283.1600036621094,SPY
2018-08-13,282.1000061035156,SPY
2018-08-14,283.8999938964844,SPY
2018-08-15,281.7799987792969,SPY
2018-08-16,284.05999755859375,SPY
2018-08-17,285.05999755859375,SPY
2018-08-18,285.05999755859375,SPY
2018-08-19,285.05999755859375,SPY
2018-08-20,285.6700134277344,SPY
2018-08-21,286.3399963378906,SPY
2018-08-22,286.1700134277344,SPY
2018-08-23,285.7900085449219,SPY
2018-08-24,287.510009765625,SPY
2018-08-25,287.510009765625,SPY
2018-08-26,287.510009765625,SPY
2018-08-27,289.7799987792969,SPY
2018-08-28,289.9200134277344,SPY
2018-08-29,291.4800109863281,SPY
2018-08-30,290.29998779296875,SPY
2018-08-31,290.30999755859375,SPY
2018-09-01,290.30999755859375,SPY
2018-09-02,290.30999755859375,SPY
2018-09-03,290.30999755859375,SPY
2018-09-04,289.80999755859375,SPY
2018-09-05,289.0299987792969,SPY
2018-09-06,288.1600036621094,SPY
2018-09-07,287.6000061035156,SPY
2018-09-08,287.6000061035156,SPY
2018-09-09,287.6000061035156,SPY
2018-09-10,288.1000061035156,SPY
2018-09-11,289.04998779296875,SPY
2018-09-12,289.1199951171875,SPY
2018-09-13,290.8299865722656,SPY
2018-09-14,290.8800048828125,SPY
2018-09-15,290.8800048828125,SPY
2018-09-16,290.8800048828125,SPY
2018-09-17,289.3399963378906,SPY
2018-09-18,290.9100036621094,SPY
2018-09-19,291.2200012207031,SPY
2018-09-20,293.5799865722656,SPY
2018-09-21,291.989990234375,SPY
2018-09-22,291.989990234375,SPY
2018-09-23,291.989990234375,SPY
2018-09-24,291.0199890136719,SPY
2018-09-25,290.75,SPY
2018-09-26,289.8800048828125,SPY
2018-09-27,290.69000244140625,SPY
2018-09-28,290.7200012207031,SPY
2018-09-29,290.7200012207031,SPY
2018-09-30,290.7200012207031,SPY
2018-10-01,291.7300109863281,SPY
2018-10-02,291.55999755859375,SPY
2018-10-03,291.7200012207031,SPY
2018-10-04,289.44000244140625,SPY
2018-10-05,287.82000732421875,SPY
2018-10-06,287.82000732421875,SPY
2018-10-07,287.82000732421875,SPY
2018-10-08,287.82000732421875,SPY
2018-10-09,287.3999938964844,SPY
2018-10-10,278.29998779296875,SPY
2018-10-11,272.1700134277344,SPY
2018-10-12,275.95001220703125,SPY
2018-10-13,275.95001220703125,SPY
2018-10-14,275.95001220703125,SPY
2018-10-15,274.3999938964844,SPY
2018-10-16,280.3999938964844,SPY
2018-10-17,280.45001220703125,SPY
2018-10-18,276.3999938964844,SPY
2018-10-19,276.25,SPY
2018-10-20,276.25,SPY
2018-10-21,276.25,SPY
2018-10-22,275.010009765625,SPY
2018-10-23,273.6099853515625,SPY
2018-10-24,265.32000732421875,SPY
2018-10-25,270.0799865722656,SPY
2018-10-26,265.3299865722656,SPY
2018-10-27,265.3299865722656,SPY
2018-10-28,265.3299865722656,SPY
2018-10-29,263.8599853515625,SPY
2018-10-30,267.7699890136719,SPY
2018-10-31,270.6300048828125,SPY
2018-11-01,273.510009765625,SPY
2018-11-02,271.8900146484375,SPY
2018-11-03,271.8900146484375,SPY
2018-11-04,271.8900146484375,SPY
2018-11-05,273.3900146484375,SPY
2018-11-06,275.1199951171875,SPY
2018-11-07,281.010009765625,SPY
2018-11-08,280.5,SPY
2018-11-09,277.760009765625,SPY
2018-11-10,277.760009765625,SPY
2018-11-11,277.760009765625,SPY
2018-11-12,272.57000732421875,SPY
2018-11-13,272.05999755859375,SPY
2018-11-14,270.20001220703125,SPY
2018-11-15,273.0199890136719,SPY
2018-11-16,273.7300109863281,SPY
2018-11-17,273.7300109863281,SPY
2018-11-18,273.7300109863281,SPY
2018-11-19,269.1000061035156,SPY
2018-11-20,264.1199951171875,SPY
2018-11-21,265.0199890136719,SPY
2018-11-22,265.0199890136719,SPY
2018-11-23,263.25,SPY
2018-11-24,263.25,SPY
2018-11-25,263.25,SPY
2018-11-26,267.5,SPY
2018-11-27,268.3999938964844,SPY
2018-11-28,274.5799865722656,SPY
2018-11-29,273.9800109863281,SPY
2018-11-30,275.6499938964844,SPY
2018-12-01,275.6499938964844,SPY
2018-12-02,275.6499938964844,SPY
2018-12-03,279.29998779296875,SPY
2018-12-04,270.25,SPY
2018-12-05,270.25,SPY
2018-12-06,269.8399963378906,SPY
2018-12-07,263.57000732421875,SPY
2018-12-08,263.57000732421875,SPY
2018-12-09,263.57000732421875,SPY
2018-12-10,264.07000732421875,SPY
2018-12-11,264.1300048828125,SPY
2018-12-12,265.4599914550781,SPY
2018-12-13,265.3699951171875,SPY
2018-12-14,260.4700012207031,SPY
2018-12-15,260.4700012207031,SPY
2018-12-16,260.4700012207031,SPY
2018-12-17,255.36000061035156,SPY
2018-12-18,255.0800018310547,SPY
2018-12-19,251.25999450683594,SPY
2018-12-20,247.1699981689453,SPY
2018-12-21,240.6999969482422,SPY
2018-12-22,240.6999969482422,SPY
2018-12-23,240.6999969482422,SPY
2018-12-24,234.33999633789062,SPY
2018-12-25,234.33999633789062,SPY
2018-12-26,246.17999267578125,SPY
2018-12-27,248.07000732421875,SPY
2018-12-28,247.75,SPY
2018-12-29,247.75,SPY
2018-12-30,247.75,SPY
2018-12-31,249.9199981689453,SPY
2019-01-01,249.9199981689453,SPY
2019-01-02,250.17999267578125,SPY
2019-01-03,244.2100067138672,SPY
2019-01-04,252.38999938964844,SPY
2019-01-05,252.38999938964844,SPY
2019-01-06,252.38999938964844,SPY
2019-01-07,254.3800048828125,SPY
2019-01-08,256.7699890136719,SPY
2019-01-09,257.9700012207031,SPY
2019-01-10,258.8800048828125,SPY
2019-01-11,258.9800109863281,SPY
2019-01-12,258.9800109863281,SPY
2019-01-13,258.9800109863281,SPY
2019-01-14,257.3999938964844,SPY
2019-01-15,260.3500061035156,SPY
2019-01-16,260.9800109863281,SPY
2019-01-17,262.9599914550781,SPY
2019-01-18,266.4599914550781,SPY
2019-01-19,266.4599914550781,SPY
2019-01-20,266.4599914550781,SPY
2019-01-21,266.4599914550781,SPY
2019-01-22,262.8599853515625,SPY
2019-01-23,263.4100036621094,SPY
2019-01-24,263.54998779296875,SPY
2019-01-25,265.7799987792969,SPY
2019-01-26,265.7799987792969,SPY
2019-01-27,265.7799987792969,SPY
2019-01-28,263.760009765625,SPY
2019-01-29,263.4100036621094,SPY
2019-01-30,267.5799865722656,SPY
2019-01-31,269.92999267578125,SPY
2019-02-01,270.05999755859375,SPY
2019-02-02,270.05999755859375,SPY
2019-02-03,270.05999755859375,SPY
2019-02-04,271.9599914550781,SPY
2019-02-05,273.1000061035156,SPY
2019-02-06,272.739990234375,SPY
2019-02-07,270.1400146484375,SPY
2019-02-08,270.4700012207031,SPY
2019-02-09,270.4700012207031,SPY
2019-02-10,270.4700012207031,SPY
2019-02-11,270.6199951171875,SPY
2019-02-12,274.1000061035156,SPY
2019-02-13,274.989990234375,SPY
2019-02-14,274.3800048828125,SPY
2019-02-15,277.3699951171875,SPY
2019-02-16,277.3699951171875,SPY
2019-02-17,277.3699951171875,SPY
2019-02-18,277.3699951171875,SPY
2019-02-19,277.8500061035156,SPY
2019-02-20,278.4100036621094,SPY
2019-02-21,277.4200134277344,SPY
2019-02-22,279.1400146484375,SPY
2019-02-23,279.1400146484375,SPY
2019-02-24,279.1400146484375,SPY
2019-02-25,279.5199890136719,SPY
2019-02-26,279.32000732421875,SPY
2019-02-27,279.20001220703125,SPY
2019-02-28,278.67999267578125,SPY
2019-03-01,280.4200134277344,SPY
2019-03-02,280.4200134277344,SPY
2019-03-03,280.4200134277344,SPY
2019-03-04,279.3999938964844,SPY
2019-03-05,279.0199890136719,SPY
2019-03-06,277.3299865722656,SPY
2019-03-07,275.010009765625,SPY
2019-03-08,274.4599914550781,SPY
2019-03-09,274.4599914550781,SPY
2019-03-10,274.4599914550781,SPY
2019-03-11,278.44000244140625,SPY
2019-03-12,279.489990234375,SPY
2019-03-13,281.3399963378906,SPY
2019-03-14,281.1600036621094,SPY
2019-03-15,281.30999755859375,SPY
2019-03-16,281.30999755859375,SPY
2019-03-17,281.30999755859375,SPY
2019-03-18,282.3299865722656,SPY
2019-03-19,282.3999938964844,SPY
2019-03-20,281.54998779296875,SPY
2019-03-21,284.7300109863281,SPY
2019-03-22,279.25,SPY
2019-03-23,279.25,SPY
2019-03-24,279.25,SPY
2019-03-25,279.0400085449219,SPY
2019-03-26,281.1199951171875,SPY
2019-03-27,279.6499938964844,SPY
2019-03-28,280.7099914550781,SPY
2019-03-29,282.4800109863281,SPY
2019-03-30,282.4800109863281,SPY
2019-03-31,282.4800109863281,SPY
2019-04-01,285.8299865722656,SPY
2019-04-02,285.9700012207031,SPY
2019-04-03,286.4200134277344,SPY
2019-04-04,287.17999267578125,SPY
2019-04-05,288.57000732421875,SPY
2019-04-06,288.57000732421875,SPY
2019-04-07,288.57000732421875,SPY
2019-04-08,288.7900085449219,SPY
2019-04-09,287.30999755859375,SPY
2019-04-10,288.2900085449219,SPY
2019-04-11,288.2099914550781,SPY
2019-04-12,290.1600036621094,SPY
2019-04-13,290.1600036621094,SPY
2019-04-14,290.1600036621094,SPY
2019-04-15,289.9700012207031,SPY
2019-04-16,290.1600036621094,SPY
2019-04-17,289.45001220703125,SPY
2019-04-18,290.0199890136719,SPY
2019-04-19,290.0199890136719,SPY
2019-04-20,290.0199890136719,SPY
2019-04-21,290.0199890136719,SPY
2019-04-22,290.2699890136719,SPY
2019-04-23,292.8800048828125,SPY
2019-04-24,292.2300109863281,SPY
2019-04-25,292.04998779296875,SPY
2019-04-26,293.4100036621094,SPY
2019-04-27,293.4100036621094,SPY
2019-04-28,293.4100036621094,SPY
2019-04-29,293.8699951171875,SPY
2019-04-30,294.0199890136719,SPY
2019-05-01,291.80999755859375,SPY
2019-05-02,291.17999267578125,SPY
2019-05-03,294.0299987792969,SPY
2019-05-04,294.0299987792969,SPY
2019-05-05,294.0299987792969,SPY
2019-05-06,292.82000732421875,SPY
2019-05-07,287.92999267578125,SPY
2019-05-08,287.5299987792969,SPY
2019-05-09,286.6600036621094,SPY
2019-05-10,288.1000061035156,SPY
2019-05-11,288.1000061035156,SPY
2019-05-12,288.1000061035156,SPY
2019-05-13,280.8599853515625,SPY
2019-05-14,283.3999938964844,SPY
2019-05-15,285.05999755859375,SPY
2019-05-16,287.70001220703125,SPY
2019-05-17,285.8399963378906,SPY
2019-05-18,285.8399963378906,SPY
2019-05-19,285.8399963378906,SPY
2019-05-20,283.95001220703125,SPY
2019-05-21,286.510009765625,SPY
2019-05-22,285.6300048828125,SPY
2019-05-23,282.1400146484375,SPY
2019-05-24,282.7799987792969,SPY
2019-05-25,282.7799987792969,SPY
2019-05-26,282.7799987792969,SPY
2019-05-27,282.7799987792969,SPY
2019-05-28,280.1499938964844,SPY
2019-05-29,278.2699890136719,SPY
2019-05-30,279.0299987792969,SPY
2019-05-31,275.2699890136719,SPY
2019-06-01,275.2699890136719,SPY
2019-06-02,275.2699890136719,SPY
2019-06-03,274.57000732421875,SPY
2019-06-04,280.5299987792969,SPY
2019-06-05,282.9599914550781,SPY
2019-06-06,284.79998779296875,SPY
2019-06-07,287.6499938964844,SPY
2019-06-08,287.6499938964844,SPY
2019-06-09,287.6499938964844,SPY
2019-06-10,288.9700012207031,SPY
2019-06-11,288.8999938964844,SPY
2019-06-12,288.3900146484375,SPY
2019-06-13,289.5799865722656,SPY
2019-06-14,289.260009765625,SPY
2019-06-15,289.260009765625,SPY
2019-06-16,289.260009765625,SPY
2019-06-17,289.3699951171875,SPY
2019-06-18,292.3999938964844,SPY
2019-06-19,293.05999755859375,SPY
2019-06-20,295.8599853515625,SPY
2019-06-21,294.0,SPY
2019-06-22,294.0,SPY
2019-06-23,294.0,SPY
2019-06-24,293.6400146484375,SPY
2019-06-25,290.760009765625,SPY
2019-06-26,290.4700012207031,SPY
2019-06-27,291.5,SPY
2019-06-28,293.0,SPY
2019-06-29,293.0,SPY
2019-06-30,293.0,SPY
2019-07-01,295.6600036621094,SPY
2019-07-02,296.42999267578125,SPY
2019-07-03,298.79998779296875,SPY
2019-07-04,298.79998779296875,SPY
2019-07-05,298.4599914550781,SPY
2019-07-06,298.4599914550781,SPY
2019-07-07,298.4599914550781,SPY
2019-07-08,296.82000732421875,SPY
2019-07-09,297.19000244140625,SPY
2019-07-10,298.6099853515625,SPY
2019-07-11,299.30999755859375,SPY
2019-07-12,300.6499938964844,SPY
2019-07-13,300.6499938964844,SPY
2019-07-14,300.6499938964844,SPY
2019-07-15,300.75,SPY
2019-07-16,299.7799987792969,SPY
2019-07-17,297.739990234375,SPY
2019-07-18,298.8299865722656,SPY
2019-07-19,297.1700134277344,SPY
2019-07-20,297.1700134277344,SPY
2019-07-21,297.1700134277344,SPY
2019-07-22,297.8999938964844,SPY
2019-07-23,300.0299987792969,SPY
2019-07-24,301.44000244140625,SPY
2019-07-25,300.0,SPY
2019-07-26,302.010009765625,SPY
2019-07-27,302.010009765625,SPY
2019-07-28,302.010009765625,SPY
2019-07-29,301.4599914550781,SPY
2019-07-30,300.7200012207031,SPY
2019-07-31,297.42999267578125,SPY
2019-08-01,294.8399963378906,SPY
2019-08-02,292.6199951171875,SPY
2019-08-03,292.6199951171875,SPY
2019-08-04,292.6199951171875,SPY
2019-08-05,283.82000732421875,SPY
2019-08-06,287.79998779296875,SPY
2019-08-07,287.9700012207031,SPY
2019-08-08,293.6199951171875,SPY
2019-08-09,291.6199951171875,SPY
2019-08-10,291.6199951171875,SPY
2019-08-11,291.6199951171875,SPY
2019-08-12,288.07000732421875,SPY
